codigo_ncm,descricao_ncm
84669330,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Partes e acessórios reconhecíveis como exclusiva ou principalmente destinados às máquinas das posições 84.56 a 84.65, incluindo os porta-peças e porta-ferramentas, as fieiras de abertura automática, os dispositivos divisores e outros dispositivos especiais, para estas máquinas; porta-ferramentas para ferramentas manuais de qualquer tipo. - Para máquinas da posição 84.58"
84431710,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas e aparelhos de impressão por meio de placas, cilindros e outros elementos de impressão da posição 84.42; outras impressoras, aparelhos de copiar e aparelhos de telecopiar (fax), mesmo combinados entre si; partes e acessórios. - Rotativas para heliogravura"
81042000,"Metais comuns e suas obras - Outros metais comuns; cermets; obras dessas matérias. - Magnésio e suas obras, incluindo os desperdícios e resíduos, e sucata. - - Desperdícios e resíduos, e sucata"
90328921,"Instrumentos e aparelhos de óptica, fotografia ou cinematografia, medida, controle ou de precisão; instrumentos e aparelhos medico-cirúrgicos; relogios e aparelhos semelhantes; instrumentos musicais; suas partes e acessórios - Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios. - Instrumentos e aparelhos para regulação ou controle, automáticos. - De sistemas antibloqueantes de freio (travão) (ABS)"
84797900,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas e aparelhos mecânicos com função própria, não especificados nem compreendidos noutras posições deste Capítulo. - -- Outras"
29313997,"Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Outros compostos organo-inorgânicos. - N,N-Dialquil(de C1 a C3)fosforoamidocianidatos de O-alquila (de até C10, incluindo os cicloalquila)"
81091000,"Metais comuns e suas obras - Outros metais comuns; cermets; obras dessas matérias. - Zircônio e suas obras, incluindo os desperdícios e resíduos, e sucata. - Zirconio Form.Bruta;Desp,Residuos;Pos"
29310045,"Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Outros compostos organo-inorgânicos. - Oxido De Fembutatin (Oxido De ""Fenbutatin"""
40094210,"Plásticos e suas obras; borrachas e suas obras - Borracha e suas obras. - Tubos de borracha vulcanizada não endurecida, mesmo providos dos respectivos acessórios (por exemplo, juntas, cotovelos, flanges, uniões). - Com uma pressão de ruptura igual ou superior a 17,3 MPa"
90181100,"Instrumentos e aparelhos de óptica, fotografia ou cinematografia, medida, controle ou de precisão; instrumentos e aparelhos medico-cirúrgicos; relogios e aparelhos semelhantes; instrumentos musicais; suas partes e acessórios - Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios. - Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluindo os aparelhos para cintilografia e outros aparelhos eletromédicos, bem como os aparelhos para testes visuais. - -- Eletrocardiógrafos"
61019010,"Matérias têxteis e suas obras - Vestuário e seus acessórios, de malha. - Sobretudos, japonas, gabões, capas, anoraques, casacos (blusões*) e semelhantes, de malha, de uso masculino, exceto os artigos da posição 61.03. - De lã ou de pelos finos"
72083910,"Metais comuns e suas obras - Ferro fundido, ferro e aço. - Produtos laminados planos, de ferro ou aço não ligado, de largura igual ou superior a 600 mm, laminados a quente, não folheados ou chapeados, nem revestidos. - Com um limite mínimo de elasticidade de 275 MPa"
29031500,"Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Derivados halogenados dos hidrocarbonetos. - -- Dicloreto de etileno (ISO) (1,2-dicloroetano)"
29024400,Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Hidrocarbonetos cíclicos. - -- Mistura de isômeros do xileno
02063000,"Animais vivos e produtos do reino animal - Carnes e miudezas, comestíveis. - Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas. - - Da espécie suína, frescas ou refrigeradas"
84133090,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Bombas para líquidos, mesmo com dispositivo medidor; elevadores de líquidos. - Outras"
70198000,"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; produtos cerâmicos; vidro e suas obras - Vidro e suas obras. - Fibras de vidro (incluindo a lã de vidro) e suas obras (por exemplo, fios, mechas ligeiramente torcidas (rovings), tecidos). - - Lã de vidro e suas obras"
28419015,"Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos. - Sais dos ácidos oxometálicos ou peroxometálicos. - De lantânio ou de neodímio"
02011000,"Animais vivos e produtos do reino animal - Carnes e miudezas, comestíveis. - Carnes de animais da espécie bovina, frescas ou refrigeradas. - - Carcaças e meias-carcaças"
28163090,"Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos. - Hidróxido e peróxido de magnésio; óxidos, hidróxidos e peróxidos, de estrôncio ou de bário. - Outros Oxidos E Peroxidos De Bario"
95063100,"Mercadorias e produtos diversos - Brinquedos, jogos, artigos para divertimento ou para esporte; suas partes e acessórios. - Artigos e equipamentos para cultura física, ginástica, atletismo, outros esportes (incluindo o tênis de mesa), ou jogos ao ar livre, não especificados nem compreendidos noutras posições deste Capítulo; piscinas, incluindo as infantis. - -- Tacos completos"
59090000,"Matérias têxteis e suas obras - Tecidos impregnados, revestidos, recobertos ou estratificados; artigos para usos técnicos de matérias têxteis. - NÃO INFORMADO - Mangueiras e tubos semelhantes, de matérias têxteis, mesmo com reforço ou acessórios de outras matérias."
15152990,"Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas;ceras de origem animal ou vegetal - Gorduras e óleos animais, vegetais ou de origem microbiana e produtos da sua dissociação; gorduras alimentícias elaboradas; ceras de origem animal ou vegetal. - Outras gorduras e óleos vegetais (incluindo o óleo de jojoba) ou de origem microbiana e respectivas frações, fixos, mesmo refinados, mas não quimicamente modificados. - Outros"
29061910,"Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Álcoois cíclicos e seus derivados halogenados, sulfonados, nitrados ou nitrosados. - Derivados do mentol"
01041011,Animais vivos e produtos do reino animal - Animais vivos. - Animais vivos das espécies ovina e caprina. - Prenhes ou com cria ao pé
90192020,"Instrumentos e aparelhos de óptica, fotografia ou cinematografia, medida, controle ou de precisão; instrumentos e aparelhos medico-cirúrgicos; relogios e aparelhos semelhantes; instrumentos musicais; suas partes e acessórios - Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios. - Aparelhos de mecanoterapia; aparelhos de massagem; aparelhos de psicotécnica; aparelhos de ozonoterapia, de oxigenoterapia, de aerossolterapia, aparelhos respiratórios de reanimação e outros aparelhos de terapia respiratória. - De aerossolterapia"
29124941,"Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Aldeídos, mesmo que contenham outras funções oxigenadas; polímeros cíclicos dos aldeídos; paraformaldeído. - 4-(4-Hidroxi-4-metilpentil)-3-cicloexeno-1-carboxialdeído"
76129090,"Metais comuns e suas obras - Alumínio e suas obras. - Reservatórios, barris, tambores, latas, caixas e recipientes semelhantes (incluindo os recipientes tubulares, rígidos ou flexíveis) para quaisquer matérias (exceto gases comprimidos ou liquefeitos), de alumínio, de capacidade não superior a 300 l, sem dispositivos mecânicos ou térmicos, mesmo com revestimento interior ou calorífugo. - Outros"
30039043,"Produtos das indústrias químicas ou das indústrias conexas - Produtos farmacêuticos. - Medicamentos (exceto os produtos das posições 30.02, 30.05 ou 30.06) constituídos por produtos misturados entre si, preparados para fins terapêuticos ou profiláticos, mas não apresentados em doses nem acondicionados para venda a retalho. - Clembuterol ou seu cloridrato"
03028942,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Peixes frescos ou refrigerados, exceto os filés (filetes) de peixes e outra carne de peixes da posição 03.04. - Dourada (Brachyplatystoma flavicans)"
54023990,"Matérias têxteis e suas obras - Filamentos sintéticos ou artificiais; lâminas e formas semelhantes de matérias têxteis sintéticas ou artificiais. - Fios de filamentos sintéticos (exceto linhas para costurar), não acondicionados para venda a retalho, incluindo os monofilamentos sintéticos de título inferior a 67 decitex. - Outros Fios Texturizados"
84261900,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Cábreas; guindastes, incluindo os de cabo; pontes rolantes, pórticos de descarga ou de movimentação, pontes-guindastes, carros-pórticos e carros-guindastes. - -- Outros"
55143900,"Matérias têxteis e suas obras - Fibras sintéticas ou artificiais, descontínuas. - Tecidos de fibras sintéticas descontínuas, que contenham menos de 85 %, em peso, destas fibras, combinados, principal ou unicamente, com algodão, de peso superior a 170 g/m2. - Outs.Tec.<85% Fib.Desc.Sint.Col.Alg.>170g/M"
29350093,Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Sulfonamidas. - Toluenossulfonamidas
03038956,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Peixes congelados, exceto os filés (filetes) de peixes e outra carne de peixes da posição 03.04. - Pirarucu (Arapaima gigas)"
84823000,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Rolamentos de esferas, de roletes ou de agulhas. - - Rolamentos de roletes em forma de tonel"
03023900,"Animais vivos e produtos do reino animal - Peixes e crustáceos, moluscos e outros invertebrados aquáticos. - Peixes frescos ou refrigerados, exceto os filés (filetes) de peixes e outra carne de peixes da posição 03.04. - -- Outros"
85143090,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios. - Fornos elétricos industriais ou de laboratório, incluindo os que funcionam por indução ou por perdas dielétricas; outros aparelhos industriais ou de laboratório para tratamento térmico de matérias por indução ou por perdas dielétricas. - Outros"
95071000,"Mercadorias e produtos diversos - Brinquedos, jogos, artigos para divertimento ou para esporte; suas partes e acessórios. - Varas (Canas*) de pesca, anzóis e outros artigos para a pesca à linha; puçás (camaroeiros), redes de borboletas e redes semelhantes; iscas e chamarizes (exceto os das posições 92.08 ou 97.05) e artigos semelhantes de caça. - - Varas (Canas*) de pesca"
29333332,Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Compostos heterocíclicos exclusivamente de heteroátomo(s) de nitrogênio (azoto). - Cetobemidona
85291090,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios. - Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 85.24 a 85.28. - Outros"
76101000,"Metais comuns e suas obras - Alumínio e suas obras. - Construções e suas partes (por exemplo, pontes e elementos de pontes, torres, pórticos ou pilones, pilares, colunas, armações, estruturas para telhados, portas e janelas, e seus caixilhos, alizares e soleiras, balaustradas), de alumínio, exceto as construções pré-fabricadas da posição 94.06; chapas, barras, perfis, tubos e semelhantes, de alumínio, - - Portas e janelas, e seus caixilhos, alizares e soleiras"
02031200,"Animais vivos e produtos do reino animal - Carnes e miudezas, comestíveis. - Carnes de animais da espécie suína, frescas, refrigeradas ou congeladas. - -- Pernas, pás e respectivos pedaços, não desossados"
91112090,"Instrumentos e aparelhos de óptica, fotografia ou cinematografia, medida, controle ou de precisão; instrumentos e aparelhos medico-cirúrgicos; relogios e aparelhos semelhantes; instrumentos musicais; suas partes e acessórios - Artigos de relojoaria. - Caixas de relógios das posições 91.01 ou 91.02, e suas partes. - Outras"
84122110,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Outros motores e máquinas motrizes. - Cilindros hidráulicos"
87149200,"Material de transporte - Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios. - Partes e acessórios dos veículos das posições 87.11 a 87.13. - -- Aros e raios"
72023000,"Metais comuns e suas obras - Ferro fundido, ferro e aço. - Ferroligas. - - Ferrossiliciomanganês"
84193900,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Aparelhos, dispositivos ou equipamentos de laboratório, mesmo aquecidos eletricamente (exceto os fornos e outros aparelhos da posição 85.14), para tratamento de matérias por meio de operações que impliquem mudança de temperatura, tais como aquecimento, cozimento, torrefação, destilação, retificação, esterilização, pasteurização, estufagem, secagem, - -- Outros"
29153942,"Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Ácidos monocarboxílicos acíclicos saturados e seus anidridos, halogenetos, peróxidos e peroxiácidos; seus derivados halogenados, sulfonados, nitrados ou nitrosados. - De hexenila"
08011900,"Produtos do reino vegetal - Fruta; cascas de citros (citrinos) e de melões. - Cocos, castanha-do-brasil (castanha-do-pará) e castanha-de-caju, frescos ou secos, mesmo com casca ou pelados. - -- Outros"
56031240,"Matérias têxteis e suas obras - Pastas (ouates), feltros e falsos tecidos (tecidos não tecidos); fios especiais; cordéis, cordas e cabos; artigos de cordoaria. - Falsos tecidos (tecidos não tecidos), mesmo impregnados, revestidos, recobertos ou estratificados. - De polipropileno"
32041100,"Produtos das indústrias químicas ou das indústrias conexas - Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever. - Matérias corantes orgânicas sintéticas, mesmo de constituição química definida; preparações indicadas na Nota 3 do presente Capítulo, à base de matérias corantes orgânicas sintéticas; produtos orgânicos sintéticos do tipo utilizado como agentes de avivamento fluorescentes ou como luminóforos, mesmo de constituição química definida. - -- Corantes dispersos e preparações à base desses corantes"
44071200,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Madeira serrada ou fendida longitudinalmente, cortada transversalmente ou desenrolada, mesmo aplainada, lixada ou unida pelas extremidades, de espessura superior a 6 mm. - -- De abeto (Abiesspp.) e de espruce (pícea) (Piceaspp.)"
97060000,"Objetos de arte de coleção e antiguidades contratantes - Objetos de arte, de coleção e antiguidades. - Antiguidades com mais de 100 anos. - Antiguidades com mais de 100 anos."
34039120,"Produtos das indústrias químicas ou das indústrias conexas - Sabões, agentes orgânicos de superfície, preparações para lavagem, preparações lubrificantes, ceras artificiais, ceras preparadas, produtos de conservação e limpeza, velas e artigos semelhantes, massas ou pastas para modelar, ""ceras para odontologia"" e composições para odontologia à base de gesso. - Preparações lubrificantes (incluindo os óleos de corte, as preparações antiaderentes de porcas e parafusos, as preparações antiferrugem ou anticorrosão e as preparações para desmoldagem, à base de lubrificantes) e preparações do tipo utilizado para lubrificar e amaciar matérias têxteis, para untar couros, peles com pelo e outras matérias, exceto as - Para o tratamento de couros e peles"
71181000,"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos, e suas obras; bijuterias; moedas - Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos (plaquê), e suas obras; bijuterias; moedas. - Moedas. - Moedas Sem Curso Legal, Exceto De Ouro"
94039900,"Mercadorias e produtos diversos - Móveis; mobiliário médico-cirúrgico; colchões, almofadas e semelhantes; luminárias e aparelhos de iluminação não especificados nem compreendidos noutros Capítulos; anúncios, cartazes ou tabuletas e placas indicadoras, luminosos e artigos semelhantes; construções pré-fabricadas. - Outros móveis e suas partes. - -- Outras"
29314800,"Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Outros compostos organo-inorgânicos. - -- 3,9-Dióxido de 3,9-dimetil-2,4,8,10-tetraoxa-3,9-difosfaspiro[5.5]undecano"
29339953,Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Compostos heterocíclicos exclusivamente de heteroátomo(s) de nitrogênio (azoto). - Albendazol e seu sulfóxido
87019100,"Material de transporte - Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios. - Tratores (exceto os carros-tratores da posição 87.09). - -- Não superior a 18 kW"
84454019,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas para preparação de matérias têxteis; máquinas para fiação, dobragem ou torção, de matérias têxteis e outras máquinas e aparelhos para fabricação de fios têxteis; máquinas de bobinar (incluindo as bobinadoras de trama) ou de dobar matérias têxteis e máquinas para preparação de fios têxteis para a sua utilização nas máquinas das posições 84. - Outras"
55129190,"Matérias têxteis e suas obras - Fibras sintéticas ou artificiais, descontínuas. - Tecidos de fibras sintéticas descontínuas, que contenham pelo menos 85 %, em peso, destas fibras. - Outros"
38249954,"Produtos das indústrias químicas ou das indústrias conexas - Produtos diversos das indústrias químicas. - Aglutinantes preparados para moldes ou para núcleos de fundição; produtos químicos e preparações das indústrias químicas ou das indústrias conexas (incluindo os constituídos por misturas de produtos naturais), não especificados nem compreendidos noutras posições. - Retardante de chama que contenha misturas de trifenilfosfatos isopropilados"
18061000,"Produtos das indústrias alimentares;bebidas, líquidos alcoólicos e vinagres;fumo (tabaco) e seus sucedâneos manufaturados - Cacau e suas preparações. - Chocolate e outras preparações alimentícias que contenham cacau. - - Cacau em pó, com adição de açúcar ou de outros edulcorantes"
29362990,"Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Provitaminas e vitaminas, naturais ou reproduzidas por síntese (incluindo os concentrados naturais), bem como os seus derivados utilizados principalmente como vitaminas, misturados ou não entre si, mesmo em quaisquer soluções. - Outros"
29269095,Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Compostos de função nitrila. - Clorotalonil
25131100,"Produtos minerais - Sal; enxofre; terras e pedras; gesso, cal e cimento. - Pedra-pomes; esmeril; corindo natural, granada natural e outros abrasivos naturais, mesmo tratados termicamente. - Pedra-Pomes Bruto,Fragmentos Irreg.Tritur."
28012010,"Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos. - Flúor, cloro, bromo e iodo. - Sublimado"
07108000,"Produtos do reino vegetal - Produtos hortícolas, plantas, raízes e tubérculos, comestíveis. - Produtos hortícolas, não cozidos ou cozidos em água ou vapor, congelados. - - Outros produtos hortícolas"
28444030,"Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos. - Elementos químicos radioativos e isótopos radioativos (incluindo os elementos químicos e isótopos físseis (cindíveis) ou férteis), e seus compostos; misturas e resíduos que contenham esses produtos. - Iodo 131"
29122910,"Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Aldeídos, mesmo que contenham outras funções oxigenadas; polímeros cíclicos dos aldeídos; paraformaldeído. - Aldeído alfa-amilcinâmico"
84351000,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Prensas, esmagadores e máquinas e aparelhos semelhantes, para fabricação de vinho, sidra, sucos (sumos) de fruta ou bebidas semelhantes. - - Máquinas e aparelhos"
84122900,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Outros motores e máquinas motrizes. - -- Outros"
84333000,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas e aparelhos para colheita ou debulha de produtos agrícolas, incluindo as enfardadeiras de palha ou forragem; cortadores de grama (relva) e ceifeiras; máquinas para limpar ou selecionar ovos, fruta ou outros produtos agrícolas, exceto as da posição 84.37. - - Outras máquinas e aparelhos para colher e dispor o feno"
15111000,"Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas;ceras de origem animal ou vegetal - Gorduras e óleos animais, vegetais ou de origem microbiana e produtos da sua dissociação; gorduras alimentícias elaboradas; ceras de origem animal ou vegetal. - Óleo de palma (dendê) e respectivas frações, mesmo refinados, mas não quimicamente modificados. - - Óleo em bruto"
30033918,"Produtos das indústrias químicas ou das indústrias conexas - Produtos farmacêuticos. - Medicamentos (exceto os produtos das posições 30.02, 30.05 ou 30.06) constituídos por produtos misturados entre si, preparados para fins terapêuticos ou profiláticos, mas não apresentados em doses nem acondicionados para venda a retalho. - Triptorelina ou seus sais"
82141000,"Metais comuns e suas obras - Ferramentas, artigos de cutelaria e talheres, e suas partes, de metais comuns. - Outros artigos de cutelaria (por exemplo, máquinas de cortar o cabelo ou tosquiar, fendeleiras, cutelos, incluindo os de açougue (talho) e de cozinha, e espátulas (corta-papéis)); utensílios e sortidos de utensílios de manicuros ou de pedicuros (incluindo as limas para unhas). - - Espátulas (corta-papéis), abre-cartas, raspadeiras, apontadores de lápis (apara-lápis) e suas lâminas"
69021019,"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; produtos cerâmicos; vidro e suas obras - Produtos cerâmicos. - Tijolos, placas (lajes), ladrilhos e peças cerâmicas semelhantes, para construção, refratários, que não sejam de farinhas siliciosas fósseis nem de terras siliciosas semelhantes. - Outros"
29039914,Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Derivados halogenados dos hidrocarbonetos. - Triclorobenzenos
84716072,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas automáticas para processamento de dados e suas unidades; leitores magnéticos ou ópticos, máquinas para registrar dados em suporte sob forma codificada, e máquinas para processamento desses dados, não especificadas nem compreendidas noutras posições. - Unid.D/Saida P/Video,C/Tubo Raios Cat/Polic."
81073000,"Metais comuns e suas obras - Outros metais comuns; cermets; obras dessas matérias. - Cádmio e suas obras, incluindo os desperdícios e resíduos. - - Desperdícios e resíduos, e sucata"
73012000,"Metais comuns e suas obras - Obras de ferro fundido, ferro ou aço. - Estacas-pranchas de ferro ou aço, mesmo perfuradas ou feitas com elementos montados; perfis obtidos por soldadura, de ferro ou aço. - - Perfis"
29349913,"Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Ácidos nucleicos e seus sais, de constituição química definida ou não; outros compostos heterocíclicos. - Nimorazol"
48119010,"Pastas de madeira ou de outras matérias fibrosas celulósicas; desperdícios e aparas de papel ou de cartão; papel e suas obras - Papel e cartão; obras de pasta de celulose, papel ou de cartão. - Papel, cartão, pasta (ouate) de celulose e mantas de fibras de celulose, revestidos, impregnados, recobertos, coloridos à superfície, decorados à superfície ou impressos, em rolos ou em folhas de forma quadrada ou retangular, de qualquer dimensão, exceto os produtos do tipo descrito nos textos das posições 48.03, 48.09 ou 48.10. - Em tiras ou rolos de largura não superior a 15 cm ou em folhas em que nenhum lado exceda 360 mm, quando não dobradas"
16043100,"Produtos das indústrias alimentares;bebidas, líquidos alcoólicos e vinagres;fumo (tabaco) e seus sucedâneos manufaturados - Preparações de carne, peixes, crustáceos, moluscos, outros invertebrados aquáticos ou de insetos. - Preparações e conservas de peixes; caviar e seus sucedâneos preparados a partir de ovas de peixe. - -- Caviar"
48022090,"Pastas de madeira ou de outras matérias fibrosas celulósicas; desperdícios e aparas de papel ou de cartão; papel e suas obras - Papel e cartão; obras de pasta de celulose, papel ou de cartão. - Papel e cartão, não revestidos, do tipo utilizado para escrita, impressão ou outros fins gráficos, e papel e cartão para fabricar cartões ou tiras perfurados, não perfurados, em rolos ou em folhas de forma quadrada ou retangular, de qualquer dimensão, com exclusão do papel das posições 48.01 ou 48.03; papel e cartão feitos à mão (folha a folha). - Outros"
15149990,"Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas;ceras de origem animal ou vegetal - Gorduras e óleos animais, vegetais ou de origem microbiana e produtos da sua dissociação; gorduras alimentícias elaboradas; ceras de origem animal ou vegetal. - Óleos de nabo silvestre, de colza ou de mostarda, e respectivas frações, mesmo refinados, mas não quimicamente modificados. - Outros"
32082020,"Produtos das indústrias químicas ou das indústrias conexas - Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever. - Tintas e vernizes, à base de polímeros sintéticos ou de polímeros naturais modificados, dispersos ou dissolvidos em meio não aquoso; soluções definidas na Nota 4 do presente Capítulo. - Vernizes"
16041200,"Produtos das indústrias alimentares;bebidas, líquidos alcoólicos e vinagres;fumo (tabaco) e seus sucedâneos manufaturados - Preparações de carne, peixes, crustáceos, moluscos, outros invertebrados aquáticos ou de insetos. - Preparações e conservas de peixes; caviar e seus sucedâneos preparados a partir de ovas de peixe. - -- Arenques"
60039000,"Matérias têxteis e suas obras - Tecidos de malha. - Tecidos de malha de largura não superior a 30 cm, exceto os das posições 60.01 e 60.02. - - Outros"
