ref,fundam_legal,beneficio,item,codigo_ncm,descricao_ncm,descr_produto,proporcao,ncm,tributos_nfe,valor_nfe
Alíquota de Referência - Demais Produtos,GERAL,-,-,84305000,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Outras máquinas e aparelhos de terraplenagem, nivelamento, raspagem, escavação, compactação, extração ou perfuração da terra, de minerais ou minérios; bate-estacas e arranca-estacas; limpa-neves. - - Outras máquinas e aparelhos, autopropulsados",-,1,84305000,192.96,1662210.63
Alíquota de Referência - Demais Produtos,GERAL,-,-,84306100,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Outras máquinas e aparelhos de terraplenagem, nivelamento, raspagem, escavação, compactação, extração ou perfuração da terra, de minerais ou minérios; bate-estacas e arranca-estacas; limpa-neves. - -- Máquinas de comprimir ou de compactar",-,1,84306100,56819.75999999999,339514.02
Alíquota de Referência - Demais Produtos,GERAL,-,-,84306200,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Outras máquinas e aparelhos de terraplenagem, nivelamento, raspagem, escavação, compactação, extração ou perfuração da terra, de minerais ou minérios; bate-estacas e arranca-estacas; limpa-neves. - Raspo-Transportadores (""Scrapers"")",-,1,-,-,-
Alíquota de Referência - Demais Produtos,GERAL,-,-,84306911,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Outras máquinas e aparelhos de terraplenagem, nivelamento, raspagem, escavação, compactação, extração ou perfuração da terra, de minerais ou minérios; bate-estacas e arranca-estacas; limpa-neves. - Com capacidade de carga superior a 4 m3",-,1,84306911,34138.94,503552
Alíquota de Referência - Demais Produtos,GERAL,-,-,84306919,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Outras máquinas e aparelhos de terraplenagem, nivelamento, raspagem, escavação, compactação, extração ou perfuração da terra, de minerais ou minérios; bate-estacas e arranca-estacas; limpa-neves. - Outros",-,1,84306919,57607.55,720426.29
Alíquota de Referência - Demais Produtos,GERAL,-,-,84306990,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Outras máquinas e aparelhos de terraplenagem, nivelamento, raspagem, escavação, compactação, extração ou perfuração da terra, de minerais ou minérios; bate-estacas e arranca-estacas; limpa-neves. - Outros",-,1,84306990,5270329.690000001,97593052.12000003
Alíquota de Referência - Demais Produtos,GERAL,-,-,84311010,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Partes reconhecíveis como exclusiva ou principalmente destinadas às máquinas e aparelhos das posições 84.25 a 84.30. - Do item 8425.19.10 ou das subposições 8425.39, 8425.42 ou 8425.49",-,1,84311010,30538.22,616709.1999999998
Alíquota de Referência - Demais Produtos,GERAL,-,-,84311090,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Partes reconhecíveis como exclusiva ou principalmente destinadas às máquinas e aparelhos das posições 84.25 a 84.30. - Outras",-,1,84311090,15207.37,123841.87
Alíquota de Referência - Demais Produtos,GERAL,-,-,84312011,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Partes reconhecíveis como exclusiva ou principalmente destinadas às máquinas e aparelhos das posições 84.25 a 84.30. - Autopropulsadas",-,1,84312011,503304.6800000001,4086570.15
Alíquota de Referência - Demais Produtos,GERAL,-,-,84312019,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Partes reconhecíveis como exclusiva ou principalmente destinadas às máquinas e aparelhos das posições 84.25 a 84.30. - De outras empilhadeiras",-,1,84312019,17516.1,557813.04
Alíquota de Referência - Demais Produtos,GERAL,-,-,84312090,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Partes reconhecíveis como exclusiva ou principalmente destinadas às máquinas e aparelhos das posições 84.25 a 84.30. - Outras",-,1,84312090,181394.23,1648437.69
Alíquota de Referência - Demais Produtos,GERAL,-,-,84313110,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Partes reconhecíveis como exclusiva ou principalmente destinadas às máquinas e aparelhos das posições 84.25 a 84.30. - De elevadores",-,1,84313110,2253549.129999999,17495751.13
Alíquota de Referência - Demais Produtos,GERAL,-,-,84313190,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Partes reconhecíveis como exclusiva ou principalmente destinadas às máquinas e aparelhos das posições 84.25 a 84.30. - Outras",-,1,84313190,669256.7000000001,7451523.5
Alíquota de Referência - Demais Produtos,GERAL,-,-,84313900,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Partes reconhecíveis como exclusiva ou principalmente destinadas às máquinas e aparelhos das posições 84.25 a 84.30. - -- Outras",-,1,84313900,2799076.540000001,19932296.84
Alíquota de Referência - Demais Produtos,GERAL,-,-,84314100,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Partes reconhecíveis como exclusiva ou principalmente destinadas às máquinas e aparelhos das posições 84.25 a 84.30. - -- Caçambas (Baldes*), mesmo de mandíbulas, pás, ganchos e tenazes",-,1,84314100,1098562.2,15312049.28
Alíquota de Referência - Demais Produtos,GERAL,-,-,84314200,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Partes reconhecíveis como exclusiva ou principalmente destinadas às máquinas e aparelhos das posições 84.25 a 84.30. - -- Lâminas parabulldozersouangledozers",-,1,84314200,1011736.97,13712171.8
Alíquota de Referência - Demais Produtos,GERAL,-,-,84314310,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Partes reconhecíveis como exclusiva ou principalmente destinadas às máquinas e aparelhos das posições 84.25 a 84.30. - De máquinas de sondagem rotativas",-,1,84314310,53985.10999999999,422522.35
Alíquota de Referência - Demais Produtos,GERAL,-,-,84314390,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Partes reconhecíveis como exclusiva ou principalmente destinadas às máquinas e aparelhos das posições 84.25 a 84.30. - Outras",-,1,84314390,206175.06,2846457.12
Alíquota de Referência - Demais Produtos,GERAL,-,-,84314900,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Partes reconhecíveis como exclusiva ou principalmente destinadas às máquinas e aparelhos das posições 84.25 a 84.30. - Partes D/Outs.Maqs.Apars.D/Terraplanagem,Etc.",-,1,84314900,111.86,426.15
Alíquota de Referência - Demais Produtos,GERAL,-,-,84314910,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Partes reconhecíveis como exclusiva ou principalmente destinadas às máquinas e aparelhos das posições 84.25 a 84.30. - De máquinas ou aparelhos da posição 84.26",-,1,84314910,628756.05,3827857.46
Alíquota de Referência - Demais Produtos,GERAL,-,-,84314920,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Partes reconhecíveis como exclusiva ou principalmente destinadas às máquinas e aparelhos das posições 84.25 a 84.30. - Partes D/Maquins./Apars. D/Pos. 8429 Ou 8430",-,1,84314920,9982.380000000001,100735.52
Alíquota de Referência - Demais Produtos,GERAL,-,-,84314921,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Partes reconhecíveis como exclusiva ou principalmente destinadas às máquinas e aparelhos das posições 84.25 a 84.30. - Cabinas",-,1,84314921,27070.58,392866.23
Alíquota de Referência - Demais Produtos,GERAL,-,-,84314922,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Partes reconhecíveis como exclusiva ou principalmente destinadas às máquinas e aparelhos das posições 84.25 a 84.30. - Lagartas (esteiras)",-,1,84314922,788138.08,14275765.15
Alíquota de Referência - Demais Produtos,GERAL,-,-,84314923,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Partes reconhecíveis como exclusiva ou principalmente destinadas às máquinas e aparelhos das posições 84.25 a 84.30. - Tanques de combustível e demais reservatórios",-,1,84314923,253898.92,6829982.17
Alíquota de Referência - Demais Produtos,GERAL,-,-,84314929,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Partes reconhecíveis como exclusiva ou principalmente destinadas às máquinas e aparelhos das posições 84.25 a 84.30. - Outras",-,1,84314929,4416163.130000001,120823423.22
Alíquota de Referência - Demais Produtos,GERAL,-,-,84321000,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas e aparelhos de uso agrícola, hortícola ou florestal, para preparação ou trabalho do solo ou para cultura; rolos para gramados (relvados) ou para campos de esporte. - - Arados e charruas",-,1,84321000,4966806.890000001,84799255.78
"Alíquota 0% - Tratores, maq, caminhões, - Art 110",GERAL,Alíquota 0%,I,84321000,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas e aparelhos de uso agrícola, hortícola ou florestal, para preparação ou trabalho do solo ou para cultura; rolos para gramados (relvados) ou para campos de esporte. - - Arados e charruas",Máquinas e implementos agrícolas,0,84321000,4966806.890000001,0
Alíquota de Referência - Demais Produtos,GERAL,-,-,84322100,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas e aparelhos de uso agrícola, hortícola ou florestal, para preparação ou trabalho do solo ou para cultura; rolos para gramados (relvados) ou para campos de esporte. - -- Grades de discos",-,1,84322100,24509437.55,389116271.54
"Alíquota 0% - Tratores, maq, caminhões, - Art 110",GERAL,Alíquota 0%,I,84322100,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas e aparelhos de uso agrícola, hortícola ou florestal, para preparação ou trabalho do solo ou para cultura; rolos para gramados (relvados) ou para campos de esporte. - -- Grades de discos",Máquinas e implementos agrícolas,0,84322100,24509437.55,0
Alíquota de Referência - Demais Produtos,GERAL,-,-,84322900,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas e aparelhos de uso agrícola, hortícola ou florestal, para preparação ou trabalho do solo ou para cultura; rolos para gramados (relvados) ou para campos de esporte. - -- Outros",-,1,84322900,15087334.79,243432659.1799999
"Alíquota 0% - Tratores, maq, caminhões, - Art 110",GERAL,Alíquota 0%,I,84322900,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas e aparelhos de uso agrícola, hortícola ou florestal, para preparação ou trabalho do solo ou para cultura; rolos para gramados (relvados) ou para campos de esporte. - -- Outros",Máquinas e implementos agrícolas,0,84322900,15087334.79,0
Alíquota de Referência - Demais Produtos,GERAL,-,-,84323010,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas e aparelhos de uso agrícola, hortícola ou florestal, para preparação ou trabalho do solo ou para cultura; rolos para gramados (relvados) ou para campos de esporte. - Semeadores-adubadores",-,1,84323010,92256.79999999999,1475163.57
"Alíquota 0% - Tratores, maq, caminhões, - Art 110",GERAL,Alíquota 0%,I,84323010,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas e aparelhos de uso agrícola, hortícola ou florestal, para preparação ou trabalho do solo ou para cultura; rolos para gramados (relvados) ou para campos de esporte. - Semeadores-adubadores",Máquinas e implementos agrícolas,0,84323010,92256.79999999999,0
Alíquota de Referência - Demais Produtos,GERAL,-,-,84323090,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas e aparelhos de uso agrícola, hortícola ou florestal, para preparação ou trabalho do solo ou para cultura; rolos para gramados (relvados) ou para campos de esporte. - Outros",-,1,84323090,6772.58,760307.86
"Alíquota 0% - Tratores, maq, caminhões, - Art 110",GERAL,Alíquota 0%,I,84323090,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas e aparelhos de uso agrícola, hortícola ou florestal, para preparação ou trabalho do solo ou para cultura; rolos para gramados (relvados) ou para campos de esporte. - Outros",Máquinas e implementos agrícolas,0,84323090,6772.58,0
Alíquota de Referência - Demais Produtos,GERAL,-,-,84323110,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas e aparelhos de uso agrícola, hortícola ou florestal, para preparação ou trabalho do solo ou para cultura; rolos para gramados (relvados) ou para campos de esporte. - Semeadores-adubadores",-,1,84323110,188269579.7900001,3715629501.51
"Alíquota 0% - Tratores, maq, caminhões, - Art 110",GERAL,Alíquota 0%,I,84323110,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas e aparelhos de uso agrícola, hortícola ou florestal, para preparação ou trabalho do solo ou para cultura; rolos para gramados (relvados) ou para campos de esporte. - Semeadores-adubadores",Máquinas e implementos agrícolas,0,84323110,188269579.7900001,0
Alíquota de Referência - Demais Produtos,GERAL,-,-,84323190,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas e aparelhos de uso agrícola, hortícola ou florestal, para preparação ou trabalho do solo ou para cultura; rolos para gramados (relvados) ou para campos de esporte. - Outros",-,1,84323190,62916048.73999999,1009413179.21
"Alíquota 0% - Tratores, maq, caminhões, - Art 110",GERAL,Alíquota 0%,I,84323190,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas e aparelhos de uso agrícola, hortícola ou florestal, para preparação ou trabalho do solo ou para cultura; rolos para gramados (relvados) ou para campos de esporte. - Outros",Máquinas e implementos agrícolas,0,84323190,62916048.73999999,0
Alíquota de Referência - Demais Produtos,GERAL,-,-,84323910,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas e aparelhos de uso agrícola, hortícola ou florestal, para preparação ou trabalho do solo ou para cultura; rolos para gramados (relvados) ou para campos de esporte. - Semeadores-adubadores",-,1,84323910,18700779.4,306777102.4499999
"Alíquota 0% - Tratores, maq, caminhões, - Art 110",GERAL,Alíquota 0%,I,84323910,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas e aparelhos de uso agrícola, hortícola ou florestal, para preparação ou trabalho do solo ou para cultura; rolos para gramados (relvados) ou para campos de esporte. - Semeadores-adubadores",Máquinas e implementos agrícolas,0,84323910,18700779.4,0
Alíquota de Referência - Demais Produtos,GERAL,-,-,84323990,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas e aparelhos de uso agrícola, hortícola ou florestal, para preparação ou trabalho do solo ou para cultura; rolos para gramados (relvados) ou para campos de esporte. - Outros",-,1,84323990,1197614.63,19175497.4
"Alíquota 0% - Tratores, maq, caminhões, - Art 110",GERAL,Alíquota 0%,I,84323990,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas e aparelhos de uso agrícola, hortícola ou florestal, para preparação ou trabalho do solo ou para cultura; rolos para gramados (relvados) ou para campos de esporte. - Outros",Máquinas e implementos agrícolas,0,84323990,1197614.63,0
Alíquota de Referência - Demais Produtos,GERAL,-,-,84324000,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas e aparelhos de uso agrícola, hortícola ou florestal, para preparação ou trabalho do solo ou para cultura; rolos para gramados (relvados) ou para campos de esporte. - - Espalhadores de estrume e distribuidores de adubos (fertilizantes)",-,1,84324000,1174.45,53613.86
"Alíquota 0% - Tratores, maq, caminhões, - Art 110",GERAL,Alíquota 0%,I,84324000,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas e aparelhos de uso agrícola, hortícola ou florestal, para preparação ou trabalho do solo ou para cultura; rolos para gramados (relvados) ou para campos de esporte. - - Espalhadores de estrume e distribuidores de adubos (fertilizantes)",Máquinas e implementos agrícolas,0,84324000,1174.45,0
Alíquota de Referência - Demais Produtos,GERAL,-,-,84324100,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas e aparelhos de uso agrícola, hortícola ou florestal, para preparação ou trabalho do solo ou para cultura; rolos para gramados (relvados) ou para campos de esporte. - -- Espalhadores de estrume",-,1,84324100,3141322.03,47810034.08
"Alíquota 0% - Tratores, maq, caminhões, - Art 110",GERAL,Alíquota 0%,I,84324100,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas e aparelhos de uso agrícola, hortícola ou florestal, para preparação ou trabalho do solo ou para cultura; rolos para gramados (relvados) ou para campos de esporte. - -- Espalhadores de estrume",Máquinas e implementos agrícolas,0,84324100,3141322.03,0
Alíquota de Referência - Demais Produtos,GERAL,-,-,84324200,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas e aparelhos de uso agrícola, hortícola ou florestal, para preparação ou trabalho do solo ou para cultura; rolos para gramados (relvados) ou para campos de esporte. - -- Distribuidores de adubos (fertilizantes)",-,1,84324200,107860009.04,1883994702.61
"Alíquota 0% - Tratores, maq, caminhões, - Art 110",GERAL,Alíquota 0%,I,84324200,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas e aparelhos de uso agrícola, hortícola ou florestal, para preparação ou trabalho do solo ou para cultura; rolos para gramados (relvados) ou para campos de esporte. - -- Distribuidores de adubos (fertilizantes)",Máquinas e implementos agrícolas,0,84324200,107860009.04,0
Alíquota de Referência - Demais Produtos,GERAL,-,-,84328000,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas e aparelhos de uso agrícola, hortícola ou florestal, para preparação ou trabalho do solo ou para cultura; rolos para gramados (relvados) ou para campos de esporte. - - Outras máquinas e aparelhos",-,1,84328000,27660416.9,437899078.03
"Alíquota 0% - Tratores, maq, caminhões, - Art 110",GERAL,Alíquota 0%,I,84328000,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas e aparelhos de uso agrícola, hortícola ou florestal, para preparação ou trabalho do solo ou para cultura; rolos para gramados (relvados) ou para campos de esporte. - - Outras máquinas e aparelhos",Máquinas e implementos agrícolas,0,84328000,27660416.9,0
Alíquota de Referência - Demais Produtos,GERAL,-,-,84329000,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Máquinas e aparelhos de uso agrícola, hortícola ou florestal, para preparação ou trabalho do solo ou para cultura; rolos para gramados (relvados) ou para campos de esporte. - - Partes",-,1,84329000,70316936.04999997,1307151323.15
